_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v
663fa40a8a91151dd2f9db1d,Fri Nov 10 23:54:44 +0000 2023,1723127080844747008,"@gibran_tweet Pak Anies dan Cak Imin, teruslah berjuang untuk membawa Indonesia ke arah yang dirahmati dan penuh kejayaan. 🇮🇩💙",0,0,0,0,in,879851800802713600,1722931054758269184,heualing,https://twitter.com/heualing/status/1723127080844747135,,,,
663fa40a8a91151dd2f9db1e,Fri Nov 10 23:54:33 +0000 2023,1723127032245321984,"@gibran_tweet Doa dan dukungan untuk keberkahan dan kejayaan Pak Anies dan Cak Imin. Maju terus, Indonesia! 💪🌟",0,0,0,0,in,875081311454511104,1722931054758269184,nipismaadu,https://twitter.com/nipismaadu/status/1723127032245321938,,,,
663fa40a8a91151dd2f9db1f,Fri Nov 10 23:54:14 +0000 2023,1723126954231222528,"@gibran_tweet Dukungan penuh untuk Pak Anies dan Cak Imin, tokoh yang membawa harapan dan keberkahan bagi Indonesia. 🌟💙",0,0,0,0,in,892166822773927936,1722931054758269184,babyoorange,https://twitter.com/babyoorange/status/1723126954231222606,,,,
663fa40a8a91151dd2f9db20,Fri Nov 10 23:53:52 +0000 2023,1723126861990133760,"@gibran_tweet Pak Anies dan Cak Imin, semoga menjadi pilar kejayaan dan keberkahan bagi Indonesia. Sukses selalu! 💪🌟",0,0,0,0,in,884899015560642560,1722931054758269184,ryomekn,https://twitter.com/ryomekn/status/1723126861990133809,,,,
663fa40a8a91151dd2f9db21,Fri Nov 10 23:53:29 +0000 2023,1723126764883562496,"@gibran_tweet Doa dan dukungan terbaik untuk Pak Anies dan Cak Imin, semoga membawa Indonesia ke puncak kejayaan. 🌟🙏",0,0,0,0,in,886925187907596288,1722931054758269184,sebeelum,https://twitter.com/sebeelum/status/1723126764883562603,,,,
663fa40a8a91151dd2f9db22,Fri Nov 10 23:53:16 +0000 2023,1723126712211579136,@adearmando61 Tapi efeknya Pak Anies yang ga tau apa2 jadi ikut difitnah juga nih. Gimana dong itu,0,0,0,0,in,1719167946852122624,1722945833434525952,Yunlalaa,https://twitter.com/Yunlalaa/status/1723126712211579159,,,,
663fa40a8a91151dd2f9db23,Fri Nov 10 23:50:28 +0000 2023,1723126003730698240,Tenang Pak Anies - Gus Imin...  Tenang....  Rakyat sudah disini bersamamu...!!!   #AniesMuhaimin2024  #AMINAjaDulu https://t.co/MOzebH57tP,11,36,580,1365,in,1132425764622675968,1723126003730698240,BangPino__,https://twitter.com/BangPino__/status/1723126003730698268,,,,
663fa40a8a91151dd2f9db24,Fri Nov 10 23:50:05 +0000 2023,1723125911015584000,"@PS_presiden2024 Sebelum menjagokan pilihanya, coba cari sumber yg bagus. Ganjar, Anies, Prabowo dalam menyampaikan visi misinya seperti apa.dari sanalah kita bisa menetukan pilihan dengan bijak.jangan melihat mereka hanya dari 1 sisi aja. Ini bt kepentingan semua umat, bukan bt segelintir orang.",0,0,0,0,in,1202250082793345024,1722773103087100416,surpa_i,https://twitter.com/surpa_i/status/1723125911015584031,,,,
663fa40a8a91151dd2f9db25,Fri Nov 10 23:49:21 +0000 2023,1723125723156947200,"@M45Broo Gpp halu dulu 🤣 noh manusia uban datang ke Medan tidak seramai Anies datang ke Medan, samperin sono kasian ga ada massanya, di sosmed juga massanya buzzer bayaran 🤣",0,0,0,0,in,1571698388785336320,1722416236083200000,nusa_talk,https://twitter.com/nusa_talk/status/1723125723156947294,,,,
663fa40a8a91151dd2f9db26,Fri Nov 10 23:48:40 +0000 2023,1723125554596192768,"@musniumar Insyaallah keluarga besar kami mendukung Anies Baswedan menjadi presiden RI 2024, AMIN keren.",0,0,0,0,in,1721204608939495424,1722490464270709248,UpankJalal22502,https://twitter.com/UpankJalal22502/status/1723125554596192720,,,,
663fa40a8a91151dd2f9db27,Fri Nov 10 23:47:57 +0000 2023,1723125370826936576,"@Metro_TV Semakin sering banteng buat drama, suaranya lari ke anies semua. 🤣",0,0,0,0,in,1512344952,1722840708917362688,pradipta944,https://twitter.com/pradipta944/status/1723125370826936681,,,,
663fa40a8a91151dd2f9db28,Fri Nov 10 23:46:17 +0000 2023,1723124952898195456,"Peta Elektabilitas Terkini: Prabowo-Gibran Unggul, Anies dan Ganjar Terlibat Persaingan Ketat https://t.co/CCTTcjeD80",0,0,0,0,in,1219947729155047424,1723124952898195456,zonajakarta1,https://twitter.com/zonajakarta1/status/1723124952898195528,,,,
663fa40a8a91151dd2f9db29,Fri Nov 10 23:45:39 +0000 2023,1723124795355824384,@KrisyantoOni Anies dan Prabowo capres jalur independen ya?,0,0,0,0,in,1278339777742299136,1723013342758088960,enkaeriharmat,https://twitter.com/enkaeriharmat/status/1723124795355824433,,,,
663fa40a8a91151dd2f9db2a,Fri Nov 10 23:45:01 +0000 2023,1723124632385921280,Anies Untung jika Tingkat Kepuasan terhadap Jokowi Turun https://t.co/5NvXQLA9ca,0,0,0,0,in,1289854699089272832,1723124632385921280,Sumbarkita_id,https://twitter.com/Sumbarkita_id/status/1723124632385921200,,,,
663fa40a8a91151dd2f9db2b,Fri Nov 10 23:44:43 +0000 2023,1723124559761867008,"Peta Elektabilitas Terkini: Prabowo-Gibran Unggul, Anies dan Ganjar Terlibat Persaingan Ketat https://t.co/lelzib8XgZ",0,0,0,0,in,1517308066181836800,1723124559761867008,RagamIndones1a,https://twitter.com/RagamIndones1a/status/1723124559761867089,,,,
663fa40a8a91151dd2f9db2c,Fri Nov 10 23:44:28 +0000 2023,1723124497174429952,"Berbeda Dengan Hasil Lembaga Survei Lokal, Hasil Sigi Dua Lembaga Survei Internasional Ini Sebut Kubu Anies Baswedan-Muhaimin Sangat Kompetitif https://t.co/dB0264eoSR",1,0,10,16,in,1082992095361609728,1723124497174429952,idtodayco,https://twitter.com/idtodayco/status/1723124497174429994,,,,
663fa40a8a91151dd2f9db2d,Fri Nov 10 23:43:20 +0000 2023,1723124209701031936,"Anies tidak salah dia Manusia seutuh nya .  Hanya Cara Berfikir &amp  Kerja yang salah , maka nya ini serius JAKARTA DI BUAT AMBURADUL . INGAT JAKARTA SAJA RUSAK KO NGILER MAU JADI RI 1. @ORAMIKIR https://t.co/78iCgbdOKx",0,0,1,2,in,1541684405554786304,1723124209701031936,wa_riedin,https://twitter.com/wa_riedin/status/1723124209701031945,,,,
663fa40a8a91151dd2f9db2e,Fri Nov 10 23:42:00 +0000 2023,1723123874659962880,"Adu gagasan 3Capres mnurt penilaian ekonom UI Ibu Ninasapti Triaswati :   Prabowo Ganjar yg ada hnya program tnpa hasil yg nyata sdangkan Pak Anies lbh realistis dg program yg jelas &amp  pencapaian hasil akhirnya lbh nyata..""  WHY NOT THE BEST!! https://t.co/icADASHyPc""",4,6,311,596,in,1603593688005115904,1723123874659962880,Malika6027,https://twitter.com/Malika6027/status/1723123874659962891,,,,
663fa40a8a91151dd2f9db2f,Fri Nov 10 23:41:33 +0000 2023,1723123759589273856,"@vaiyo Justru kami pendukung AMIN dari dulu tdk percaya dgn hasil survei karena sdh tahu itu pesanan, kriminalisasi hukum aja dilakukan thdp Anies apalagi menyogok lembaga survei hehe",0,0,0,0,in,1474937083869347840,1722813613231251712,PohanSapwan,https://twitter.com/PohanSapwan/status/1723123759589273813,,,,
663fa40a8a91151dd2f9db30,Fri Nov 10 23:40:17 +0000 2023,1723123442692891136,"Siapa yang sudah bercerita tentang personaliti bagus Anies Baswedan ini ke anak2 dan cucu2nya kemarin? Kalau belum, bisa dimulai hari ini.  Ilmu jariyah",0,0,4,10,in,1647311678160384000,1723123442692891136,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1723123442692891080,,,,
663fa40a8a91151dd2f9db31,Fri Nov 10 23:40:12 +0000 2023,1723123420991295488,@Naz_lira Buzzer Anies memang mentok otaknya.. pantas tidak mengerti program Anies.. bahasanya ketinggian.. gibran itu diterima oleh peraturan KPU yang baru... MKMK sudah melaksanakan tugasnya.. keputusan MK adalah final kecuali ada putusan baru..,0,2,0,0,in,277434571,1723115604511740160,SantaPradana,https://twitter.com/SantaPradana/status/1723123420991295524,,,,
663fa40a8a91151dd2f9db32,Fri Nov 10 23:39:41 +0000 2023,1723123292335431680,@MinmonPS7 Terus anies harus berpasangan dgn siapa? AHY ? Secara disini ada PT20% ....,0,2,0,1,in,187094886,1723109580073521408,tanz_77,https://twitter.com/tanz_77/status/1723123292335431687,,,,
663fa40a8a91151dd2f9db33,Fri Nov 10 23:39:27 +0000 2023,1723123231719309568,@adearmando61 sabar aja seperti pak anies dan cak imin. mereka selalu sabar padahal selali di fitnah,0,0,0,0,in,1722860272547926016,1722945833434525952,shkazdn_,https://twitter.com/shkazdn_/status/1723123231719309471,,,,
663fa40a8a91151dd2f9db34,Fri Nov 10 23:38:37 +0000 2023,1723123024705298688,"Tidak ada paksaan dalam memilih pemimpin.  Yang ingin jadi orang miskin atau dimiskinkan sila pilih Ganjar Pranowo atau Gibran.  Yang ingin jadi orang kaya atau dikayakan, sila pilih Anies https://t.co/TvhukVbNDy",2,7,197,302,in,1647311678160384000,1723123024705298688,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1723123024705298802,,,,
663fa40a8a91151dd2f9db35,Fri Nov 10 23:38:26 +0000 2023,1723122977884279040,"@are_inismyname @jokowi @prabowo @99propaganda @Ndons_Back @bengkeldodo @P4P4B0W0_2024 @Zero8ok @AndreasSolusi @AlmaghribiS @adri_7i @DarekaRendy Mari kita dukung Prabowo, jangan lupa 14 Februari coblos Anies",0,0,0,1,in,1563437502089703424,1722818209341120512,PoernoAdiNug,https://twitter.com/PoernoAdiNug/status/1723122977884279135,,,,
663fa40a8a91151dd2f9db36,Fri Nov 10 23:38:12 +0000 2023,1723122920023855616,@adearmando61 cape ga si kalo ngefitnah gitu? suka heran sama orang - orang yang kerjaannya fitnah. makanya selalu salut liat pak anies yang sabarnya ga ada batas,0,0,0,0,in,1722876876488900608,1722945833434525952,zaaisheree_,https://twitter.com/zaaisheree_/status/1723122920023855506,,,,
663fa40a8a91151dd2f9db37,Fri Nov 10 23:37:43 +0000 2023,1723122796518334464,@Tan_Mar3M Jni pertanyaan jebakan.....klu berpengalam jadi capres yg prabowo 4 X dengan tahun ini....klu yg patut dan pantas jadi presiden ya Anies,0,0,0,0,in,1710774321076207616,1722966988979683584,BumiOfai,https://twitter.com/BumiOfai/status/1723122796518334479,,,,
663fa40a8a91151dd2f9db38,Fri Nov 10 23:37:35 +0000 2023,1723122763995742464,"@HmfaqihA @Smulyani7767 Tidak ada paksaan dalam memilih pemimpin.  Yang ingin jadi orang miskin atau dimiskinkan, sila pilih Ganjar Pranowo atau Gibran.  Yang ingin jadi orang kaya atau dikayakan, sila pilih Anies Baswedan https://t.co/YLqE1djTsR",0,2,0,0,in,1647311678160384000,1690705346095132672,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1723122763995742538,,,,
663fa40a8a91151dd2f9db39,Fri Nov 10 23:37:28 +0000 2023,1723122733016555520,Pasti ada lah perubahan. Ga penting komposisinya tapi lihat konsistensi gagasan nya dan lihat nanti pas sesi debat. Gw pilih anies udah cukup karena poin KEADILAN yg selalu dia sebut2. Cmiiw,0,0,0,0,in,222328790,1723122733016555520,oniappID,https://twitter.com/oniappID/status/1723122733016555587,,,,
663fa40a8a91151dd2f9db3a,Fri Nov 10 23:37:15 +0000 2023,1723122678339653888,@DoankWarto Sakit hatinya ke prabowo tapi nyerangnya ke anies. Cucu kakek ini tololnya luar binasa https://t.co/PbFOGs5AgN,0,2,1,16,in,232801577,1723034520373338112,enddrue,https://twitter.com/enddrue/status/1723122678339653804,,,,
663fa40a8a91151dd2f9db3b,Fri Nov 10 23:37:09 +0000 2023,1723122654662865408,"@musniumar Profesor gadungan, tukang sebar hoax...ngapain Lo ngomong ngomong survey,kemarin Lo bilang survey bayaran,sekarang bilang dijadikan pemicu..udah tau yaa si Anies tuh pasti kalah... Dongo dongo..nanti Lo dibully sama pendukungnya aniies sendiri Mus, malu mus https://t.co/0dBpmPZPir",0,0,0,0,in,994598362321055744,1723120756421460224,abercio9,https://twitter.com/abercio9/status/1723122654662865398,,,,
663fa40a8a91151dd2f9db3c,Fri Nov 10 23:36:53 +0000 2023,1723122587050647552,"@theGooners08 @tvOneNews Goblok dungu loe tolol, anies lg menjawab pertanyaan apa solusinya tentang politik luar negri, doblok dasar otak tolol gk mampu memahami minim literasi modal cuma bacot doang, tolol goblok dungu",0,0,0,0,in,1551754868565483520,1722450341302870016,Boedythe_zerro,https://twitter.com/Boedythe_zerro/status/1723122587050647638,,,,
663fa40a8a91151dd2f9db3d,Fri Nov 10 23:36:41 +0000 2023,1723122538673525248,"@adearmando61 fitnah emang kejam, makanya selalu salut sama pak anies. dia di fitnah juga tetep sabar",0,0,0,0,in,1722885502188285952,1722945833434525952,4cacaaa_,https://twitter.com/4cacaaa_/status/1723122538673525125,,,,
663fa40a8a91151dd2f9db3e,Fri Nov 10 23:35:47 +0000 2023,1723122310687957248,@adearmando61 Terusin aja fitnah pak anies mah tak gentar dgn ocehan2 org2 yg gak ada kerjaan intinya beliau tetap semangat dan pantang mundur,0,0,0,0,in,1722509517504819200,1722945833434525952,SandraDocarmo_,https://twitter.com/SandraDocarmo_/status/1723122310687957126,,,,
663fa40a8a91151dd2f9db3f,Fri Nov 10 23:35:15 +0000 2023,1723122175979438080,Survei Populi: Elektabilitas PKS Salip NasDem Usai Daftarkan Anies https://t.co/dg6QNC1z6A,0,3,2,15,in,17128975,1723122175979438080,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1723122175979438174,,,,
663fa40a8a91151dd2f9db40,Fri Nov 10 23:34:43 +0000 2023,1723122043036852480,"@adearmando61 contoh pak anies, udh cape - cape nyebarin fitnah rakyat tetep ngedukung pak anies 😂",0,0,0,0,in,1722866242674196480,1722945833434525952,aksaprdpta__,https://twitter.com/aksaprdpta__/status/1723122043036852444,,,,
663fa40a8a91151dd2f9db41,Fri Nov 10 23:34:36 +0000 2023,1723122011566924032,@tempodotco Pak Anies Baswedan mengajarkan kita arti sejati dari semangat dan keberanian pantang menyerah!!,0,0,0,0,in,883660630816727040,1722889979721097472,koponng,https://twitter.com/koponng/status/1723122011566923957,,,,
663fa40a8a91151dd2f9db42,Fri Nov 10 23:34:33 +0000 2023,1723122001253154816,Siapa Capres Cawapres paling peduli perempuan? Tirto telusuri visi misi ketiga paslon dg kata kunci “perempuan”.  1. Anies Muhaimin menyebut kata perempuan 19 kali.  2. Prabowo - Gibran menyebut sebanyak 11 kali  3. Ganjar - Mahfud 5 kali  Cek detail programnya di bawah. Menarik!,7,16,140,281,in,147063992,1723122001253154816,tatakujiyati,https://twitter.com/tatakujiyati/status/1723122001253154889,,,,
663fa40a8a91151dd2f9db43,Fri Nov 10 23:34:25 +0000 2023,1723121965459009792,@tempodotco Pak Anies Baswedan adalah pemimpin yang pantang menyerah! 💪🌇,0,0,0,0,in,791447275566280704,1722889979721097472,wyolves,https://twitter.com/wyolves/status/1723121965459009889,,,,
663fa40a8a91151dd2f9db44,Fri Nov 10 23:34:17 +0000 2023,1723121933649317888,@__AnakKolong org sperti ini kalau mendukung pak anies.. pasti langsung di tindak... pasti pasti pasti dan pasti.. karena hukum di negaraku dalam genggaman BAJINGAN..,0,0,0,0,in,1610117522011062272,1722702549437063680,AhsanHadziq1,https://twitter.com/AhsanHadziq1/status/1723121933649317998,,,,
663fa40a8a91151dd2f9db45,Fri Nov 10 23:33:59 +0000 2023,1723121858097402368,@Ruslanm42 @BosPurwa Tergantung pendukung nya .  Anies ini kehambat cuma gara gara pendukung nya doank. Gagasan oke Visi keren Niat tulus.,0,1,0,0,in,1598398133225988096,1722941038342644224,iqbalas37165711,https://twitter.com/iqbalas37165711/status/1723121858097402285,,,,
663fa40a8a91151dd2f9db46,Fri Nov 10 23:33:51 +0000 2023,1723121822949126656,"@tempodotco Optimisme dan semangat Pak Anies Baswedan benar-benar memotivasi, tekadnya untuk terus memberikan yang terbaik sangat inspiratif. 💪🌆",0,0,0,0,in,970352781973446656,1722889979721097472,melambbai,https://twitter.com/melambbai/status/1723121822949126649,,,,
663fa40a8a91151dd2f9db47,Fri Nov 10 23:33:19 +0000 2023,1723121687544365056,@tempodotco Selalu mengagumi semangat Pak Anies Baswedan yang tidak goyah meskipun AMIN meraih hasil survei terendah.,0,0,0,2,in,875081311454511104,1722889979721097472,nipismaadu,https://twitter.com/nipismaadu/status/1723121687544365159,,,,
663fa40a8a91151dd2f9db48,Fri Nov 10 23:33:11 +0000 2023,1723121655323721984,@adearmando61 Banyak yg sebar2 fitnah sama pak anies tpi beliau tetap kuat dan pantang menyerah selalu menebar kebaikan,0,0,0,0,in,1709855961463373824,1722945833434525952,JemyKim99,https://twitter.com/JemyKim99/status/1723121655323721958,,,,
663fa40a8a91151dd2f9db49,Fri Nov 10 23:33:08 +0000 2023,1723121645198708736,"@musniumar Siapa juga yang mau percaya Anda, karena manusia cerdas dan memiliki akal sehat TIDAK akan memilih Anies karena tidak ada prestasi yang patut dibanggakan.",0,0,0,0,in,1722841399761240064,1722490464270709248,MMikal37155,https://twitter.com/MMikal37155/status/1723121645198708808,,,,
663fa40a8a91151dd2f9db4a,Fri Nov 10 23:32:49 +0000 2023,1723121562155647488,@tempodotco Kedewasaan dan semangat positif Pak Anies Baswedan sangat membanggakan.,0,0,0,2,in,892166822773927936,1722889979721097472,babyoorange,https://twitter.com/babyoorange/status/1723121562155647379,,,,
663fa40a8a91151dd2f9db4b,Fri Nov 10 23:31:52 +0000 2023,1723121325714329600,@tempodotco Pak Anies Baswedan menunjukkan bahwa hasil survei AMIN yang terendah bukanlah akhir segalanya.,0,0,0,0,in,884899015560642560,1722889979721097472,ryomekn,https://twitter.com/ryomekn/status/1723121325714329707,,,,
663fa40a8a91151dd2f9db4c,Fri Nov 10 23:31:45 +0000 2023,1723121295041474560,"@VIVAcoid Prabowo doong.. 55%.. abis itu disantet deni çiregar.. sakit.. diganti Gibran.. Gibran merasa kurang pengalaman, ditunjuklah anies setara perdana menteri karena memang cakap.. begitulah kira-kira ramalan mbh hari ini.. heuheu  @jokowi  @gibran_tweet ✌️",0,0,0,0,in,1567446979533488128,1723107405003968768,janetez69,https://twitter.com/janetez69/status/1723121295041474612,,,,
663fa40a8a91151dd2f9db4d,Fri Nov 10 23:31:25 +0000 2023,1723121213210563072,Aslinya PAN itu jujur n islami skrg dikudeta oleh penguasa jd hanya ketum yg manut ato bui barisan ring 1 sd bawah yakin msh dukung yg amanah n satu2nya ya Anies Baswedan,0,0,0,3,in,780077959,1723121213210563072,AchmadShonnyArc,https://twitter.com/AchmadShonnyArc/status/1723121213210563032,,,,
663fa40a8a91151dd2f9db4e,Fri Nov 10 23:31:18 +0000 2023,1723121183317749760,"Paslon lain hanya diwakilkan oleh team, dan Pak Anies Langsung datang tanpa perwakilan dalam acara Rakernas APERSI 10 Nov 2023.  Pak Anies akan membawa Idiologi/nilai dibalik kebijakan dlm setiap pengambilan kebijakan yaitu Menghadirkan Keadilan Sosial.   Rumusan : Membesarkan… https://t.co/FbBjgFdfio",9,23,548,1391,in,1132425764622675968,1723121183317749760,BangPino__,https://twitter.com/BangPino__/status/1723121183317749885,,,,
663fa40a8a91151dd2f9db4f,Fri Nov 10 23:31:03 +0000 2023,1723121117102243840,Survei Poltracking: Elektabilitas Prabowo Terus Naik Ungguli Ganjar dan Anies https://t.co/wfeUz6ovIk,0,0,0,1,in,729309555486642176,1723121117102243840,TajukPolitik,https://twitter.com/TajukPolitik/status/1723121117102243934,,,,
663fa40a8a91151dd2f9db50,Fri Nov 10 23:31:02 +0000 2023,1723121115512664064,"@tempodotco @mengenyam AMIN mungkin meraih hasil survei terendah, tapi semangat Pak Anies Baswedan untuk terus bekerja keras dan berkontribusi positif sungguh luar biasa. Salut! 👏🌆",0,0,0,0,in,886925187907596288,1722889979721097472,sebeelum,https://twitter.com/sebeelum/status/1723121115512664185,,,,
663fa40a8a91151dd2f9db51,Fri Nov 10 23:29:09 +0000 2023,1723120640822255872,@kumparan ga usah di sebutin konstituen pan muhamadiyah... muhamadiyah dukung anies itu pasti... yg dukung prabowo elitenya doang...,0,0,0,1,in,1711270839558275072,1722933266020474880,AwalUdin149784,https://twitter.com/AwalUdin149784/status/1723120640822255966,,,,
663fa40a8a91151dd2f9db52,Fri Nov 10 23:29:03 +0000 2023,1723120614263951360,"@Dennysiregar7 Kayaknya, swing voter kemana arah telunjuk Jokowi memilih sebesar 16% menurut lembaga survey akan diuji benar or tidak. Artinya Kl benar artinya Prabowo bisa menang telak 1 putaran. Kl 2 putaran bisa2 tumpahan suara Anies masuk ke Prabowo.",0,0,0,0,in,1586218876378808320,1722387452512666112,Eltom29209317,https://twitter.com/Eltom29209317/status/1723120614263951457,,,,
663fa40a8a91151dd2f9db53,Fri Nov 10 23:28:58 +0000 2023,1723120594320044032,@gibran_tweet All in anies . Bismillah menang untuk kita semua yaa pak 1 putaran. Aamiin,0,0,0,0,in,1717304436849324032,1722931054758269184,Sinta5958576148,https://twitter.com/Sinta5958576148/status/1723120594320044089,,,,
663fa40a8a91151dd2f9db54,Fri Nov 10 23:28:44 +0000 2023,1723120534899322880,"@ekowboy2 Barakallah fiik pak ANIES , kita siapkan untuk kemenangan bapak",0,0,0,0,in,1717304436849324032,1722911319895191552,Sinta5958576148,https://twitter.com/Sinta5958576148/status/1723120534899322925,,,,
663fa40a8a91151dd2f9db55,Fri Nov 10 23:27:39 +0000 2023,1723120261426503936,"@gibran_tweet pak anies dan cak imin lebih berjuang, kamu ngapain mas? hidup dengan semua fasilitas ko di sebut berjuang?",0,0,0,0,in,1722896199450304512,1722931054758269184,whomeee__,https://twitter.com/whomeee__/status/1723120261426503995,,,,
