_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,emotion
663fa4198a91151dd2fa15af,Tue Nov 07 04:02:37 +0000 2023,1721739907608219648,"Blak Blakan Pernah Memilih Jokowi Saat Pemilu 2019, Zainal Arifin Mochtar Kini Minta MK Sidang Ulang Putusan Syarat Capres dan Cawapres! https://t.co/j6A96WYSMU",10,59,343,1179,in,55507370,1721739907608219648,tvOneNews,https://twitter.com/tvOneNews/status/1721739907608219694,,,,,Neutral
663fa4198a91151dd2fa15b0,Tue Nov 07 04:02:00 +0000 2023,1721739756478857216,"BRIN: Jika Politik Dinasti Menang Pemilu, Demokrasi Indonesia Akan Terancam https://t.co/AXCr8Utwuw",0,0,0,0,in,1466815910518263808,1721739756478857216,idtodaycoid,https://twitter.com/idtodaycoid/status/1721739756478857342,,,,,Fear
663fa4198a91151dd2fa15b1,Tue Nov 07 04:01:59 +0000 2023,1721739751848329216,"BRIN: Jika Politik Dinasti Menang Pemilu, Demokrasi Indonesia Akan Terancam https://t.co/JxJ5LRLNpA",0,0,0,0,in,1662344532627976192,1721739751848329216,geloradotnews,https://twitter.com/geloradotnews/status/1721739751848329270,,,,,Fear
663fa4198a91151dd2fa15b2,Tue Nov 07 04:01:36 +0000 2023,1721739655853256960,"BRIN: Jika Politik Dinasti Menang Pemilu, Demokrasi Indonesia Akan Terancam  https://t.co/UcyEEEUH27 https://t.co/UcyEEEUH27",0,0,0,0,in,1636627729675337728,1721739655853256960,posaktualcom,https://twitter.com/posaktualcom/status/1721739655853256984,,,,,Fear
663fa4198a91151dd2fa15b3,Tue Nov 07 04:01:29 +0000 2023,1721739624299855872,"Dalam rangka penyebarluasan informasi dan sosialisasi menjelang penyelenggaraan Pemilu 2024 melalui Jateng Gayeng Online Radio, Ka Bakesbangpol Jateng bersama Pemprov Jateng Mengajak Generasi Muda Mewujudkan Pemilu yang Demokratis, bertempat di UMKM Center Jawa Tengah {6/11). https://t.co/h0f15UOraU""",0,0,0,0,in,2714014045,1721739624299855872,kesbangpoljtg,https://twitter.com/kesbangpoljtg/status/1721739624299855901,,,,,Neutral
663fa4198a91151dd2fa15b4,Tue Nov 07 04:01:06 +0000 2023,1721739526601949440,Delik ini yg dipakai kuasaan utk mengubah UU Pemilu demi anak Presiden bisa jadi cawapres. Culaskan?  Biar saja hakimnya langgar etik yg penting keputusannya sdh gol. Hanya jiwa yg buruk yg mendukung keburukan. Semoga paham. #RakyatMonitor.,0,0,0,1,in,213168371,1721739526601949440,AH_SiregarXIX,https://twitter.com/AH_SiregarXIX/status/1721739526601949385,,,,,Anger
663fa4198a91151dd2fa15b5,Tue Nov 07 04:01:04 +0000 2023,1721739519551258880,https://t.co/RpODaFxvnW - #TemanPemilih KPU Kabupaten Gianyar menghadiri Rapat Koordinasi Rekapitulasi Daftar Pemilih Tambahan (DPTb) Pemilu 2024 Periode Bulan Oktober 2023 Serta Tindak Lanjut Sinkronisasi Terhadap DPT Pemilu tahun 2024 yang diselenggarakan oleh -- https://t.co/pUlyslcOXg,0,1,0,0,in,509885187,1721739519551258880,KPUDGianyar,https://twitter.com/KPUDGianyar/status/1721739519551258869,,,,,Neutral
663fa4198a91151dd2fa15b6,Tue Nov 07 04:00:58 +0000 2023,1721739492489564160,"Pembahasan ibu ibu di Kopi Nako Intinya: anaknya mau jadi KETUA OSIS di sekolah, emaknya ada DONASI dulu ke sekolah juta juta  UWAAAAAWWWWWW Simulasi Pemilu dan jual beli kursi sudah ada di sekolah yaaak",3,3,4,13,in,162221584,1721739492489564160,RamStig,https://twitter.com/RamStig/status/1721739492489564280,,,,,Fear
663fa4198a91151dd2fa15b7,Tue Nov 07 04:00:54 +0000 2023,1721739476047913472,"Mari Gelorakan Pemilu 2024 Aman dan Damai di Kabupaten Sragen, Katakan Tidak Untuk Penyebaran Hoax Head Speech. https://t.co/7vDpwPkJ5F",0,0,0,0,in,1228838743542390784,1721739476047913472,LeonEI85123528,https://twitter.com/LeonEI85123528/status/1721739476047913453,,,,,Fear
663fa4198a91151dd2fa15b8,Tue Nov 07 04:00:42 +0000 2023,1721739426307707136,"serem ya sanksinya, terus yang udah kampanya seblum waktunya gimana tuhh ? (Cr : Bamasluri) #bawasluri #pemiluserentak2024 #pemilu #kpu https://t.co/9tzhoPpIez",0,0,0,0,in,1706236433324019712,1721739426307707136,kevinlevin68393,https://twitter.com/kevinlevin68393/status/1721739426307707131,,,,,Fear
663fa4198a91151dd2fa15b9,Tue Nov 07 04:00:24 +0000 2023,1721739351753990400,"@OfficiallyNino @cucunyahjmaryam @Greschinov pfffttt fatah dibungkam hamas since when? di thn 2006 hamas menang pemilu secara resmi dan MASYARAKAT YANG PILIH 😭😭☝️ yg awalnya menolak itu oposisi barat WKWKWK termasuk amrik, israel terus fatah ikut ga terima 🤡 kaya ga tau adu domba barat aja, indo jg begitu dulu",0,0,0,0,in,1676286421508972544,1721535328497135872,meowgure,https://twitter.com/meowgure/status/1721739351753990501,,,,,Sad
663fa4198a91151dd2fa15ba,Tue Nov 07 03:59:42 +0000 2023,1721739173856702720,"Hai #TemanPemilih  Berikut adalah Rekapitulasi Daftar Calon Tetap Anggota DPRD Provinsi Jawa Tengah Pemilu 2024.  Yuk share konten ini, dan ikuti terus info2 kepemiluan dari kami.  Ayo sukseskan #pemiluserentak2024 #kpumelayani https://t.co/Z4kvcqnIvV",1,1,4,13,in,3318337622,1721739173856702720,KPU_Jateng,https://twitter.com/KPU_Jateng/status/1721739173856702678,,,,,Neutral
663fa4198a91151dd2fa15bb,Tue Nov 07 03:59:22 +0000 2023,1721739093774828032,"Menjelang pelaksanaan Pemilu 2024, Sesuai dengan arahan dari Kapolres Majalengka Polda Jabar AKBP Indra Novianto,S.I.K.,https://t.co/unrQj5cew7.,CPHR.,melalui Kapolsek Kadipaten Polres Majalengka, AKP Nana Suhana, mengambil inisiatif dengan mengajak dialog warga masyarakat https://t.co/sbEEi7PjPU",0,0,0,1,in,1206735428407050240,1721739093774828032,HumasPolresMaj1,https://twitter.com/HumasPolresMaj1/status/1721739093774827991,,,,,Neutral
663fa4198a91151dd2fa15bc,Tue Nov 07 03:59:10 +0000 2023,1721739043480977664,Forkopimda Jatim dan Peserta Pemilu Gelar Deklarasi Pemilu Damai https://t.co/lyeV6zsWta,0,0,0,0,in,1711010647339835392,1721739043480977664,BeritaVira63066,https://twitter.com/BeritaVira63066/status/1721739043480977595,,,,,Neutral
663fa4198a91151dd2fa15bd,Tue Nov 07 03:59:06 +0000 2023,1721739023432171776,Kesejahteraan masyarakat menjadi isu strategis bagi pemilih muda dalam Pemilu 2024. https://t.co/LaEgbHuKRW,0,0,2,2,in,3658229898,1721739023432171776,JARING_,https://twitter.com/JARING_/status/1721739023432171792,,,,,Neutral
663fa4198a91151dd2fa15be,Tue Nov 07 03:58:57 +0000 2023,1721738988321661440,"Perusahaan pemilik Facebook, Meta, melarang iklan politik menggunakan produk kecerdasan buatan (AI) generatif. Tujuannya adalah mencegah peredaran konten sesat selama masa pemilu.  https://t.co/tWIxtdio7W",0,1,1,0,in,847372542830444544,1721738988321661440,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1721738988321661351,,,,,Neutral
663fa4198a91151dd2fa15bf,Tue Nov 07 03:58:31 +0000 2023,1721738879848665344,"BRIN: Jika Politik Dinasti Menang Pemilu, Demokrasi Indonesia Akan Terancam https://t.co/JetwBh28wg",0,0,0,0,in,1125553536102612992,1721738879848665344,Bardoel2,https://twitter.com/Bardoel2/status/1721738879848665265,,,,,Fear
663fa4198a91151dd2fa15c0,Tue Nov 07 03:58:28 +0000 2023,1721738866615554048,"Bhabinkamtibmas Desa Sidorejo Brigadir Yasin Yahya, S.H., M.H. Melaksanakan Sambang Tokoh Masyarakat Untuk Colling System Dalam Rangka Pemilu 2024 Yang Aman Dan Damai  #polripresisi   @polres_pemalang  @PolsekComal https://t.co/P4D7XPYMIS",0,0,0,1,in,1213285150483603456,1721738866615554048,YasinYahya381,https://twitter.com/YasinYahya381/status/1721738866615554130,,,,,Neutral
663fa4198a91151dd2fa15c1,Tue Nov 07 03:57:58 +0000 2023,1721738739595329792," Waspada Hoax dan Hate Speech Jelang Pemilu"" Saring Sebelum Sharing  Creative 📸🎥 Team Multimedia Sie Humas Polres Lampung Utara ~~~~~~~~~~~ Jangan lupa tinggalkan Like, Coment dan Share 😉  #polsekkotabumikota  #humaspolreslampungutaraa #pemiludamai  #pemiluserentak2024 https://t.co/D5ZlvdSlCn""",0,0,0,0,in,1590532632810770432,1721738739595329792,Polsek_ktbkota,https://twitter.com/Polsek_ktbkota/status/1721738739595329864,,,,,Neutral
663fa4198a91151dd2fa15c2,Tue Nov 07 03:57:38 +0000 2023,1721738657185612288,"MELAKSANAKAN KEGIATAN SAMBANG KEPADA PEMUDA RW 1 KEL. GUNUNGSIMPING KEC CILACAP TENGAH KAB CILACAP, MENYAMPAIKAN AGAR TURUT SERTA MENJAGA KONDUSIFITAS KAMTIBMAS MENJELANG PEMILU. https://t.co/YWgLMppVj2",0,0,0,0,in,1671043203917819904,1721738657185612288,F_99_B,https://twitter.com/F_99_B/status/1721738657185612185,,,,,Neutral
663fa4198a91151dd2fa15c3,Tue Nov 07 03:57:33 +0000 2023,1721738633865199872," Tentukan Pilihan Secara Bijak Demi Indonesi Maju Pemilu Serentak 14 Februari 2024 ""  Creative 📸🎥 Team Multimedia Sie Humas Polres Lampung Utara ~~~~~~~~~~~ Jangan lupa tinggalkan Like, Coment dan Share 😉  #polsekkotabumikota  #pemiludamai  #pemiluserentak2024 https://t.co/lJsBUIgkoP""",0,0,0,0,in,1590532632810770432,1721738633865199872,Polsek_ktbkota,https://twitter.com/Polsek_ktbkota/status/1721738633865199779,,,,,Neutral
663fa4198a91151dd2fa15c4,Tue Nov 07 03:57:27 +0000 2023,1721738608066126336,"Hai #TemanPemilih, berikut Infografis Rekapitulasi Daftar Calon Tetap (DCT) Anggota DPRD Kabupaten Demak Pada Pemilu Tahun 2024. #kpudemak #kpumelayani #pemilusaranaintegrasibangsa #pemiluserentak2024 https://t.co/gDNytOOzlL",0,0,1,3,in,636857454,1721738608066126336,kpu_demakkab,https://twitter.com/kpu_demakkab/status/1721738608066126305,,,,,Neutral
663fa4198a91151dd2fa15c5,Tue Nov 07 03:57:11 +0000 2023,1721738544295887104,"Semangat kaka Zita, Mas Eko, dkk .. semoga sukses pemilu 2024, prabowo presiden  #zulhas #zulkiflihasan #partaiamanatnasional https://t.co/HYJ3ZXeBhS",0,0,1,1,in,1713835833764249600,1721738544295887104,STempe21221,https://twitter.com/STempe21221/status/1721738544295886983,,,,,Joy
663fa4198a91151dd2fa15c6,Tue Nov 07 03:57:03 +0000 2023,1721738507583123968," Jangan Golput Gunakan Hak Pilihmu "" Mari Kita Jaga Pemilu 2023 Sukses dan Aman, Satu Suara Untuk Indonesia Lebih Maju.  #polsekkotabumikota  #humaspolreslampungutaraa #poldalampung  #pemiludamai  #pemiluserentak2024 https://t.co/yRoCfNMklc""",0,0,0,0,in,1590532632810770432,1721738507583123968,Polsek_ktbkota,https://twitter.com/Polsek_ktbkota/status/1721738507583123952,,,,,Neutral
663fa4198a91151dd2fa15c7,Tue Nov 07 03:56:56 +0000 2023,1721738481393889280,Kedaulatan ditangan...jadikan pemilu yg jujur https://t.co/qdDxo3dZdR,0,0,0,0,in,1687746496039628800,1721738481393889280,san35951756,https://twitter.com/san35951756/status/1721738481393889401,,,,,Neutral
663fa4198a91151dd2fa15c8,Tue Nov 07 03:56:26 +0000 2023,1721738352914047232,Bhabinkamtibmas Desa Sanleko Sampaikan Pesan Kamtibmas Kepada Warga Agar Selalu Menjaga Sitkamtibmas Menjelang Pemilu Tahun 2024  . . . #polrespulauburu https://t.co/FYffJxme0r,0,0,0,0,in,1587413107168931840,1721738352914047232,polres_buru,https://twitter.com/polres_buru/status/1721738352914047135,,,,,Neutral
663fa4198a91151dd2fa15c9,Tue Nov 07 03:56:18 +0000 2023,1721738321913856256,"#TemanPemilih  Pemilu adalah pesta demokrasi yang diadakan setiap 5 tahun sekali...  Untuk merayakannya, ayoo ke TPS tanggal 14 Februari 2024...  #KPUMelayani  #sehatberpemilu  #PemiluSerentak2024 #ppskelurahanpondidaha https://t.co/JuKCS2FEoS",0,0,0,0,in,1579980999206674432,1721738321913856256,DenisRaintung,https://twitter.com/DenisRaintung/status/1721738321913856320,,,,,Neutral
663fa4198a91151dd2fa15ca,Tue Nov 07 03:56:01 +0000 2023,1721738249457312256,"1. #TemanPemilih, Ketua Divisi Hukum dan Pengawasan KPU Provinsi Jawa Barat, Aneu Nursifah menghadiri Rapat Koordinasi Forum Pembauran Kebangsaan Provinsi Jawa Barat dengan tajuk Peran Forum Pembauran Kebangsaan dalam mendukung terwujudnya Pemilu 2024 yang... https://t.co/ZkeVhpeSxp""",0,1,0,0,in,2799271884,1721738249457312256,kpu_jabarprov,https://twitter.com/kpu_jabarprov/status/1721738249457312194,,,,,Neutral
663fa4198a91151dd2fa15cb,Tue Nov 07 03:55:41 +0000 2023,1721738164740768000,Pengecekan Ranmor Persiapan Pengamanan Pemilu 2024   @divisihumaspolri @HumasPoldaJatim @spripimpoldajatim @official.polreskedirikota @teddychandra_wl  @kapolres_kediri_kota  @akpol2022   #PolriPresisi #humaspolreskedirikota #polreskedirikotaSekartaji #pemilu2024damai https://t.co/AI4mEU4tNp,0,0,1,0,in,1488003415670407168,1721738164740768000,sektorpesantren,https://twitter.com/sektorpesantren/status/1721738164740768108,,,,,Neutral
663fa4198a91151dd2fa15cc,Tue Nov 07 03:54:56 +0000 2023,1721737975619547648,"Amankan Pemilu 2024, Blue Light Patrol Polsek Blahbatuh Sambangi Gudang Logistik KPU  Polsek Blahbatuh Polres Gianyar menerjunkan Blue Light Patrol guna memantau situasi Gudang Logistik KPU di Jalan Raya Udayana Blahbatuh, Senin Malam/6 November 2023 #pemiludamai #coolingsystem https://t.co/EJxT4XVaPN",0,0,0,0,in,1596032940298760192,1721737975619547648,sitik_GYR,https://twitter.com/sitik_GYR/status/1721737975619547639,,,,,Neutral
663fa4198a91151dd2fa15cd,Tue Nov 07 03:54:52 +0000 2023,1721737957705760768,"@anasurbaningrum Jokowi sindir Politik Penuh DRAMA, Drakor, Sinetron jelang Pemilu di Rakernas Golkar. Dia lagi menyindir dirinya sendiri dan juga Bocah Ciliknya ?",0,6,1,81,in,1277028104330862592,1721562338485223936,mangunsong63,https://twitter.com/mangunsong63/status/1721737957705760839,,,,,Anger
663fa4198a91151dd2fa15ce,Tue Nov 07 03:53:44 +0000 2023,1721737674237853952,"@Minietweets_ @budimandjatmiko Sejak tiga periode pemilu lalu juga prabocor sering dikatakan akan menang"", nyatanya selalu KALAH!  Org sudah muak kata² halu dari buzzer dan penyembah tukang culik. Yang benar itu "" Prabocor akan selalu kalah! "" 🤓""",0,0,0,0,in,1156041596,1721467628089446656,marshall_marbun,https://twitter.com/marshall_marbun/status/1721737674237854001,,,,,Anger
663fa4198a91151dd2fa15cf,Tue Nov 07 03:53:39 +0000 2023,1721737652763066624,"@detikcom Ya minimal dipecat lah si paman. Jadi kedepan pas pemilu klo ada sengketa kita masih bisa berharap MK bersikap netral/adil. Kalo ada paman disitu apalagi SBG ketua, ya lebih baik gausah ada pemilu(karena hasilnya udah bisa ditebak). Sayang Dana nya mending dibagikan ke rakyat",0,6,2,35,in,1603803449514426368,1721734216746954752,AaOj3k,https://twitter.com/AaOj3k/status/1721737652763066636,,,,,Anger
663fa4198a91151dd2fa15d0,Tue Nov 07 03:53:35 +0000 2023,1721737637692924160,"#temanpemilih, selasa (07/11/2023) KPU Kab. Sorong Selatan telah melakukan penandatangan kontrak kerja untuk Tenaga Pengamanan Tempat Penyimpan Logistik Pemilu Tahun 2024 pada sekretariat KPU Kabupaten Sorong Selatan. https://t.co/bBj5zsYW2R",0,1,1,2,in,1410074676492050432,1721737637692924160,kpusorsel,https://twitter.com/kpusorsel/status/1721737637692924143,,,,,Neutral
663fa4198a91151dd2fa15d1,Tue Nov 07 03:53:01 +0000 2023,1721737493782118912,"POLRES BREBES GELAR LATIHAN PHH JELANG PEMILU 2024  Dalam rangka menghadapi pengamanan Pemilu 2024, PJU Polres Brebes dan Polsek Jajaran Polres Brebes melaksanakan latihan Penanganan Huru Hara (PHH), Senin (06/11/2023).  #polresbrebes #polresbrebeshebat https://t.co/X8VLRtsWYa",0,0,0,1,in,987922997238353920,1721737493782118912,polisi_brebes,https://twitter.com/polisi_brebes/status/1721737493782118848,,,,,Neutral
663fa4198a91151dd2fa15d2,Tue Nov 07 03:52:52 +0000 2023,1721737457379758336,Bhabinkamtibmas Desa Lala Berikan Pesan Kamtibmas Kepada Warga Desa Binaan agar Bersama Bhabinkamtibmas menciptakan Situasi Kamtibmas Aman Dan Damai Menjelang Pemilu tahun 2024  . . . #polrespulauburu https://t.co/IwZSuITwZb,0,0,0,0,in,1587413107168931840,1721737457379758336,polres_buru,https://twitter.com/polres_buru/status/1721737457379758231,,,,,Neutral
663fa4198a91151dd2fa15d3,Tue Nov 07 03:52:05 +0000 2023,1721737259542782208,"@ikaaaav @heesmyremedy emang paling badut dah enjina, kipopies ina juga tayi amat ke kita karena emosi kemaren bawa basa pemilu",0,1,0,0,in,730441564325969920,1721556664871211264,lovedgarden,https://twitter.com/lovedgarden/status/1721737259542782121,,,,,Anger
663fa4198a91151dd2fa15d4,Tue Nov 07 03:51:57 +0000 2023,1721737225036280320,"Hai Sobat kab tangerang, kami dari Polresta Tangerang mengingatkan sobat tangerang 98 hari menuju pemilu 2024. Mari bersama sama tetep menjaga kondusifitas kamtibmas di wilayah kita bersama. https://t.co/objqdgNzzP",0,0,0,2,in,1265143521876381696,1721737225036280320,Polrestangkab,https://twitter.com/Polrestangkab/status/1721737225036280279,,,,,Neutral
663fa4198a91151dd2fa15d5,Tue Nov 07 03:51:30 +0000 2023,1721737113492926720,@jhannieverse asikk taun depan kita ikut pemilu😎,0,1,0,0,in,1530172048642695168,1721497600778780672,juicyjoshujie,https://twitter.com/juicyjoshujie/status/1721737113492926700,,,,,Joy
663fa4198a91151dd2fa15d6,Tue Nov 07 03:51:23 +0000 2023,1721737082375426304,Melaksanakan Patroli Serta Memberikan Edukasi kepada Masyarakat kab. Halmahera Tengah  Tentang Larangan Berkampanye sebelum waktunya oleh penyelenggara pemilu 2024. https://t.co/vzDY7oUVV7,0,0,0,0,in,1222661635996667904,1721737082375426304,HaltengPolres,https://twitter.com/HaltengPolres/status/1721737082375426382,,,,,Neutral
663fa4198a91151dd2fa15d7,Tue Nov 07 03:51:19 +0000 2023,1721737067133387008,"@tvOneNews udahlah menggunakan diksi baik"" yg artinya itu sangat subjektif. bukannya pemilu itu adu ide dan gagasan?""",0,0,0,0,in,1142801418874544128,1721452226999463936,agency0071,https://twitter.com/agency0071/status/1721737067133387061,,,,,Anger
663fa4198a91151dd2fa15d8,Tue Nov 07 03:50:51 +0000 2023,1721736949290156544,"Bhabinkamtibmas Kel. Sawah Besar Polsek Gayamsari Bripka M. BEKTI U, S.H. bersama Babinsa sambang dialogis dalam rangka Pemilu Damai 2024 dengan Bp. JUNAIDI warga Jl. Tambak Dalam Raya Rt.06 Rw.03, Kel. Sawah Besar, Kec. Gayamsari Kota Semarang. Selasa, 07/11/2023. https://t.co/dI2EhdiP7u",0,0,0,0,in,938529989837725696,1721736949290156544,polsekgayamsar1,https://twitter.com/polsekgayamsar1/status/1721736949290156510,,,,,Neutral
663fa4198a91151dd2fa15d9,Tue Nov 07 03:50:07 +0000 2023,1721736762064855296,Bupati Imron Rosyadi menghadiri kegiatan deklarasi pemilu damai 2024 se-Jawa Barat. Survei GAMA Unggul #GanjarPresiden #PDIPerjuangan https://t.co/rPOT01g6V6,0,0,0,0,in,1613623216718716928,1721736762064855296,LizWill10633893,https://twitter.com/LizWill10633893/status/1721736762064855366,,,,,Neutral
663fa4198a91151dd2fa15da,Tue Nov 07 03:50:07 +0000 2023,1721736762001883392,Agenda menarik buat yang mau belajar mengembangkan isu pemilu bersama @IDJ_Network dari pengalaman jurnalis di Filipina.,0,0,0,0,in,423229399,1721736762001883392,AJIBdg,https://twitter.com/AJIBdg/status/1721736762001883469,,,,,Joy
663fa4198a91151dd2fa15db,Tue Nov 07 03:49:48 +0000 2023,1721736683945963776,"Ini pesan kampanye yang lugas fokus dan tanpa tedeng aling-aling. Semoga tingkat kematangan berpolitik pemilih, terutama Timses dikeduabelah pihak, tetap mampu Pemilu berjalan dengam aman, damai dan penuh sukacita. NO BAPER BAPER :) https://t.co/MKaqWFa65q",0,0,0,1,in,125614828,1721736683945963776,DediNurfalaq,https://twitter.com/DediNurfalaq/status/1721736683945963665,,,,,Joy
663fa4198a91151dd2fa15dc,Tue Nov 07 03:49:30 +0000 2023,1721736610658853120,"IPTU Supriyadi, S.H., menyampaikan imbauan penting kepada Para Panitia Pemilihan Kecamatan (PPK) dan Panitia Pengawas Kecamatan (Panwascam) di Kecamatan Majalengka, menjelang Pemilu Damai 2024. Kegiatan ini berlangsung di Aula Kecamatan Majalengka, Kabupaten Majalengka, https://t.co/vyXnvGTtph",0,0,0,1,in,1206735428407050240,1721736610658853120,HumasPolresMaj1,https://twitter.com/HumasPolresMaj1/status/1721736610658853152,,,,,Neutral
663fa4198a91151dd2fa15dd,Tue Nov 07 03:49:24 +0000 2023,1721736584788423168,"Kanit Intelkam AIPTU JHONI melaks giat Cooling Sistem dgn tokoh masyarakat, tokoh Pemuda dan jga Bacaleg bertempat di Warkop Kawanku Cikampak Permai Desa Aek Batu dlm rangka membahas sitkamtibmas menjelang Pemilu Damai 2024 berjalan dengan baik dan kondusif https://t.co/fkJ5oeq5Fh",0,0,0,2,in,1587035508773093376,1721736584788423168,torgamba01,https://twitter.com/torgamba01/status/1721736584788423065,,,,,Neutral
663fa4198a91151dd2fa15de,Tue Nov 07 03:49:14 +0000 2023,1721736541498978304,"@Beritasatu Kalau keputusan MKMK tdk sampai menganulir putusan MK soal batas minimal usia dalam UU Pemilu, preseden buruk utk konstitusi kedepan. Apalagi smp menang pilpres, bisa² ada tuntutan ke MK masa jabatan Presiden dan Wakil diterima, diputuskan 8 th &amp  2 periode atau 5 th &amp  3 periode",0,0,0,0,in,986199621239169024,1721728954430861568,arief_indriadi,https://twitter.com/arief_indriadi/status/1721736541498978309,,,,,Fear
663fa4198a91151dd2fa15df,Tue Nov 07 03:48:56 +0000 2023,1721736466341273600,"Jelang Masa Kampanye, PKS Jabar Panaskan Mesin Relawan Komandan  https://t.co/W9o6CSeUjt  #radarjabar #Kampanye #PKS #masakampanye #Relawan #Pemilu",0,0,0,2,in,1651883208404000768,1721736466341273600,radarjabar_id,https://twitter.com/radarjabar_id/status/1721736466341273654,,,,,Neutral
