_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,emotion
663fa4148a91151dd2fa0227,Fri Oct 13 23:59:48 +0000 2023,1712981492727685376,"@vanc1Bozz @Bharata_ja Biarkan Aja Mereka Bicara Apa.Mrk Kira Rakyat Palestina Disamakan Dengan Dia dan Golongannya.Justru Kematian SAHID Itulah Yg di Inginkan Rakyat Palestina.Memangnya Dia?,Dia dan Kaum Kafir Takut Mati,Krn Masih Menikmati Surga Mrk di Dunia Ini.Mrk Tak Sadar,Stlh Mati Mrk Mau Kemana",0,0,0,0,in,1630890442777841664,1712853529621401856,Irwansy96179363,https://twitter.com/Irwansy96179363/status/1712981492727685387,,,,,Anger
663fa4148a91151dd2fa0228,Fri Oct 13 23:59:35 +0000 2023,1712981440030474240,@Tita83079013 Untuk membela Palestina tidak perlu menjadi Islam cukup jadi Manusia saja,0,0,0,0,in,247109400,1712682449430598144,aderalam,https://twitter.com/aderalam/status/1712981440030474240,,,,,Love
663fa4148a91151dd2fa0229,Fri Oct 13 23:59:34 +0000 2023,1712981434796007680,"Kasian macron rakyatnya pro palestina dianya sendiri anti banget, terutama sama yg berbau islam. 🤣",0,0,0,0,in,3012252895,1712981434796007680,jwesxnx,https://twitter.com/jwesxnx/status/1712981434796007787,,,,,Anger
663fa4148a91151dd2fa022a,Fri Oct 13 23:59:12 +0000 2023,1712981345046348032,@arifinpribadi @dina_sulaeman IsraHELL dibentuk oleh orang orang pendatang. Tell them to go back to Europe.  Mereka buka orang lokal Mereka pengungsi  Stop making tanah Palestina https://t.co/BZjZ4gbAis,0,0,0,1,in,186358875,1712725384490603008,Aryolejandro,https://twitter.com/Aryolejandro/status/1712981345046347938,,,,,Anger
663fa4148a91151dd2fa022b,Fri Oct 13 23:59:06 +0000 2023,1712981317548417280,@muchlis_ar Mantan santri sok tau palestina dan hamas 😆😆😁,0,1,1,2,in,1280191033515470848,1712977759755276288,imibnuumar,https://twitter.com/imibnuumar/status/1712981317548417304,,,,,Joy
663fa4148a91151dd2fa022c,Fri Oct 13 23:59:03 +0000 2023,1712981305078738944,"Dulu pas belum paham kebutuhan hidup, cita2 jdi relawan di Palestina 😅 Kl sekarang, aku takut gak hidup kalo ninggal ibuk ku sendirian 🙂",0,0,0,0,in,1396069759,1712981305078738944,nshobah8,https://twitter.com/nshobah8/status/1712981305078738950,,,,,Fear
663fa4148a91151dd2fa022d,Fri Oct 13 23:58:43 +0000 2023,1712981222480384256,"Membayangkan pemerintah Indonesia jadi juru damai antara Palestina-Israel. Tidak hanya statement mengecam, mengutuk, bla bla bla blaaaa 🥱🥱",0,0,0,0,in,300083622,1712981222480384256,b4yuw,https://twitter.com/b4yuw/status/1712981222480384250,,,,,Joy
663fa4148a91151dd2fa022e,Fri Oct 13 23:58:23 +0000 2023,1712981137264611328,@hasyimmah Mgkn dr awal atau dulu antara palestina &amp  Israel cmn skrg Israel &amp  Hamas yg ga disukai oleh arab &amp  mesir krn sering bikin keributan… kl ga mgkn semua arab mendukung &amp  mesir akan senang hati membuka border nya,0,0,0,0,in,2951418642,1712808953346941184,aquazeroxx,https://twitter.com/aquazeroxx/status/1712981137264611360,,,,,Fear
663fa4148a91151dd2fa022f,Fri Oct 13 23:58:19 +0000 2023,1712981122437767424,"Presiden Jokowi menjelaskan bahwa Pemerintah Indonesia tegas mendukung kemerdekaan Palestina.  “Sekali lagi saya tegaskan komitmen Indonesia untuk terus mendukung perjuangan kemerdekaan Palestina,” kata Presiden  PAMALI DUSUN POCONG Gaza Gibran #crypto https://t.co/ODDAAWiZ3H",1,4,9,14,in,988378254,1712981122437767424,riegosee,https://twitter.com/riegosee/status/1712981122437767548,,,,,Joy
663fa4148a91151dd2fa0230,Fri Oct 13 23:58:08 +0000 2023,1712981074811482624,@ABDULARIFTV1 @saidiman Karena saat itu palestina dibawah autoritas yordania. Jadi ente pikirkan kalau yordania yang sesama muslim saja tidak memberi KEMERDEKAKAN palestina termasuk ottoman.,0,0,0,1,in,1576122017891241984,1712650219341713408,brojong20,https://twitter.com/brojong20/status/1712981074811482497,,,,,Fear
663fa4148a91151dd2fa0231,Fri Oct 13 23:57:57 +0000 2023,1712981029848527104,"@Tita83079013 Inilah kegoblokan yahudi pesek pengkhianat bangsa indonesia. Dan pembela penjajah. Klo palestina kaya, negara islam manapun pasti dibantu. Exodus Yahudi akibat genocida Nazi aja ditampung &amp  diberi tanah utk tinggal secara gratis. tp mrk malah merebut tanah lbh luas dr palestina.",0,0,0,0,in,1028888694059483136,1712682449430598144,WillyRosiyandi,https://twitter.com/WillyRosiyandi/status/1712981029848527011,,,,,Skipped due to content policy
663fa4148a91151dd2fa0232,Fri Oct 13 23:57:50 +0000 2023,1712981000152887552,@ManahanSianipa1 @dina_sulaeman Yg menjajah Palestina adalah orang orang EROPA  EROPA.  Mereka itu pendatang. Dan mencuri tanah Palestina https://t.co/WuusB9aUyP,0,0,0,0,in,186358875,1712725384490603008,Aryolejandro,https://twitter.com/Aryolejandro/status/1712981000152887654,,,,,Anger
663fa4148a91151dd2fa0233,Fri Oct 13 23:57:34 +0000 2023,1712980933182476288,"@tanyarlfes Ada, waktu itu pernah nonton rata² pas ditanya konflik ini mereka juga sedih apa yang dilakuin negara mereka ke Palestina",0,0,0,0,in,811504439483764736,1712974939727556864,akusukagendar,https://twitter.com/akusukagendar/status/1712980933182476413,,,,,Sad
663fa4148a91151dd2fa0234,Fri Oct 13 23:57:19 +0000 2023,1712980871048011776,Janji ALLAH itu Pasti☝ dan Tanah Palestina pasti Merdeka✊🇯🇴❤🇮🇩  #FreePalestine  #FreePalestine https://t.co/9VTXeVPKI4,0,0,0,1,in,1603537926482145280,1712980871048011776,IwanIwanely72,https://twitter.com/IwanIwanely72/status/1712980871048011824,,,,,Love
663fa4148a91151dd2fa0235,Fri Oct 13 23:57:01 +0000 2023,1712980794124427264,@arkaatmaja7 @dipanagara @muchlis_ar Blm ada yg namanya Palestina tahun 1945. Mesir lah nrgara pertama yg mengakui kemerdekaan Indonesia.,0,1,0,5,in,2835754452,1712733946944098560,adi_hwang,https://twitter.com/adi_hwang/status/1712980794124427378,,,,,Neutral
663fa4148a91151dd2fa0236,Fri Oct 13 23:57:00 +0000 2023,1712980789233881344,Warga Chicago yg non muslim dan notabene pemerintahannya pendukung Israhell saja mau bergerak dukung kemerdekaan Palestina... _Lhaaaa masa bangsa kita  yg diklaim mayoritas muslim di dunia tapi adem ayem saudaranya dibantai oleh tentara Israhell....!!_ https://t.co/vgxy5M9JNr,0,0,0,0,in,1445946464954376192,1712980789233881344,oyen7393,https://twitter.com/oyen7393/status/1712980789233881222,,,,,Anger
663fa4148a91151dd2fa0237,Fri Oct 13 23:56:53 +0000 2023,1712980761274642688,Doa untuk saudaraku mukmin Palestina #savepalestina https://t.co/qfOzF4mEqp,0,0,0,0,in,101743330,1712980761274642688,hafizh_ag,https://twitter.com/hafizh_ag/status/1712980761274642710,,,,,Love
663fa4148a91151dd2fa0238,Fri Oct 13 23:56:50 +0000 2023,1712980745764110336,"@tanyarlfes Tuh para rabi Yahudi Ortodok pada dukung Palestina. Bbrapa demo jg dukung Palestina d Israel. Tp ya apa daya, pemerintahnya lebih berkuasa wkwk.. pun warga yg anti arab jg buanyaknya bukan maen, makanya syulit.",0,0,0,0,in,1708431963932196864,1712974939727556864,izaacmeowton,https://twitter.com/izaacmeowton/status/1712980745764110359,,,,,Fear
663fa4148a91151dd2fa0239,Fri Oct 13 23:56:44 +0000 2023,1712980723542708736,"Respon Perang di Palestina, Ustadz Adi Hidayat Anjurkan Perbanyak Doa Qunut Nazilah https://t.co/MEQHdCq7Zi",0,0,8,13,in,1226436091617505280,1712980723542708736,keuangannews_id,https://twitter.com/keuangannews_id/status/1712980723542708614,,,,,Fear
663fa4148a91151dd2fa023a,Fri Oct 13 23:56:27 +0000 2023,1712980651832643840,Sehingga Wilayah &amp  Tanah Palestina..  Yerusalem.  Menjadi Sumbernya Konflik Ber Kepanjangan Hingga Akhir Zaman.   Karena AMBISIUS..   Politik ZIONIS.  Menggunakan isu Taurat.,0,0,0,0,in,1461824941305647104,1712980651832643840,Mulyawans07gma2,https://twitter.com/Mulyawans07gma2/status/1712980651832643893,,,,,Anger
663fa4148a91151dd2fa023b,Fri Oct 13 23:56:23 +0000 2023,1712980632593436672,Risalah Syaikh Utsman bin Al Khamis untuk Pejuang Palestina via @arrahmah https://t.co/029AFQdS0h,0,0,15,28,in,43872781,1712980632593436672,arrahmah,https://twitter.com/arrahmah/status/1712980632593436797,,,,,Fear
663fa4148a91151dd2fa023c,Fri Oct 13 23:55:58 +0000 2023,1712980528918622208,"Umat Islam Solo Gelar Aksi Bela Palestina, Ustadz Abu Bakar Ba’asyir Turut Hadir Sampaikan Orasi via @arrahmah https://t.co/cea4z3IpQ1",0,0,34,110,in,43872781,1712980528918622208,arrahmah,https://twitter.com/arrahmah/status/1712980528918622255,,,,,Fear
663fa4148a91151dd2fa023d,Fri Oct 13 23:55:56 +0000 2023,1712980521452790016,"@zomet13 semua yang telah Engkau tetapkan adalah yang terbaik, berikanlah yang terbaik untuk saudara-saudara kami di Palestina, aamiin, aamiin yaa rabbal'aalamiin,",0,0,0,0,in,191070620,1712975999191982336,phrazz87,https://twitter.com/phrazz87/status/1712980521452790143,,,,,Love
663fa4148a91151dd2fa023e,Fri Oct 13 23:55:52 +0000 2023,1712980503907947008,"🇪🇬♥️🇵🇸 Warga Mesir melintasi gurun pasir menuju Palestina utk membawa air, makanan, dan perbekalan bagi masyarakat Gaza. Warga Mesir yang baik hati ini tetap melakukan hal ini meskipun ada ancaman Israel &amp  pemboman sebelumnya di perbatasan Gaza-Mesir yg menewaskan beberapa orang. https://t.co/fH2YP5xqBc",136,288,2754,7685,in,2256063276,1712980503907947008,SoftWarNews,https://twitter.com/SoftWarNews/status/1712980503907946983,,,,,Love
663fa4148a91151dd2fa023f,Fri Oct 13 23:55:51 +0000 2023,1712980498149208320,"@aryuno_ @zpab_ @kifli127 @neohistoria_id Selama politikus wakanda masi bersuara mendukung penyerangan hamas, itu artinya masyarakat wakanda masi banyak berfikir hamas mewakili palestina Karena sejatinya politikus itu bersuara hanya untuk mencari dukungan suara di pemilu nanti 😂😂",0,0,0,0,in,985685557,1712642637566812672,imkrisnadwi,https://twitter.com/imkrisnadwi/status/1712980498149208348,,,,,Anger
663fa4148a91151dd2fa0240,Fri Oct 13 23:55:49 +0000 2023,1712980492117749760,@dina_sulaeman Wanita syiah ini selalu jualan palestina...padahal sejatinya syiah yahudi saudara sekandung...,0,1,0,0,in,1125224467536310272,1712942816891134208,suleizdn,https://twitter.com/suleizdn/status/1712980492117749828,,,,,Anger
663fa4148a91151dd2fa0241,Fri Oct 13 23:55:33 +0000 2023,1712980423536746496,JAUH SEBELUM HAMAS MEMBALAS MENDAHULUI MENYERANG KE WILAYAH ISRAEL. TGL.8 -10-2023. PENGUASA ZIONIS SUDAH MEMPERSIAPKAN BOM &amp  RUDAL YG SANGAT MEMATIKAN UNTUK RENCANS GENOCIDE RAKYAT PALESTINA DGN  MENYERANG DAERAH GAZA. Makanya didahului pasukan Milisi Hamas duluan.,0,0,2,4,in,1667233216091279360,1712980423536746496,Andria75777,https://twitter.com/Andria75777/status/1712980423536746542,,,,,Skipped due to content policy
663fa4148a91151dd2fa0242,Fri Oct 13 23:55:29 +0000 2023,1712980405706768640,"Dapatkah Anda melihat IRONInya?  Keberanian Israel yang terang-terangan, Palestina menerima pengungsi Yahudi dengan tangan terbuka &amp  Israel berterima kasih kepada Palestina dengan GENOSIDA.",0,0,0,0,in,1529084442899533824,1712980403487957504,mikirmedia,https://twitter.com/mikirmedia/status/1712980405706768578,,,,,Anger
663fa4148a91151dd2fa0243,Fri Oct 13 23:55:28 +0000 2023,1712980403487957504,"Pengungsi Yahudi baru tiba di Palestina pada tahun 1947. Lihat spanduk Jerman menghancurkan keluarga kami, tolong jangan hancurkan harapan kami."" https://t.co/MrBqCYSpU5""",0,1,0,1,in,1529084442899533824,1712980403487957504,mikirmedia,https://twitter.com/mikirmedia/status/1712980403487957494,,,,,Sad
663fa4148a91151dd2fa0244,Fri Oct 13 23:55:13 +0000 2023,1712980339050906112,@muchlis_ar Indonesia tuh lebih tau dan paham palestina daripada Otoritas nasional palestina dan hamas Dunia cuman banyak omong Indonesia Dengan aksi nyata,0,1,0,1,in,1138184158625144832,1712977759755276288,udinkampreto,https://twitter.com/udinkampreto/status/1712980339050905987,,,,,Love
663fa4148a91151dd2fa0245,Fri Oct 13 23:55:12 +0000 2023,1712980337930948864,"Podcast saya ttg Palestina vs Zionis,  sejak td malam DIHAPUS oleh Youtube https://t.co/nJiaSaRwKR https://t.co/I2NdRJLyKj",6,88,54,227,in,1490536743137087488,1712980337930948864,dina_sulaeman,https://twitter.com/dina_sulaeman/status/1712980337930948838,,,,,Fear
663fa4148a91151dd2fa0246,Fri Oct 13 23:55:11 +0000 2023,1712980332126130688,Pasti ada aja nih penipuan donasi untuk Palestina,0,0,0,1,in,160078877,1712980332126130688,Qodridio,https://twitter.com/Qodridio/status/1712980332126130680,,,,,Sad
663fa4148a91151dd2fa0247,Fri Oct 13 23:55:03 +0000 2023,1712980297372025344,@knxarchieves Aneh sih udah biarin imigran masuk semaunya terus bikin kebijakan anti Palestina wkwkw raja blunder,0,1,0,0,in,2299991539,1712978492495986944,jonijoniyesmama,https://twitter.com/jonijoniyesmama/status/1712980297372025319,,,,,Anger
663fa4148a91151dd2fa0248,Fri Oct 13 23:55:00 +0000 2023,1712980287125328384,"@CNNIndonesia Lihatlah, saudara dekat mu, tetangga sekitar mu, jika masih ada yg tidak mampu, dan perlu dibantu, bantulah mereka, salurkan donasi kepada mereka dahulu, itu lebih baik sebelum kirim donasi ke Palestina",0,0,0,1,in,568255736,1712819268637929728,jefrybudi,https://twitter.com/jefrybudi/status/1712980287125328316,,,,,Love
663fa4148a91151dd2fa0249,Fri Oct 13 23:54:58 +0000 2023,1712980279516918016,"🇵🇸 Pesepakbola Aljazair🇩🇿 Riyad Mahrez, Ahmed Touba dan Said Benrahma menunjukkan dukungan mereka terhadap Palestina.   #FreeGaza #FreePalestine  ❤🇵🇸 https://t.co/E4hd0hXSym",0,1,21,86,in,1221303175518420992,1712980279516918016,IFyou_611,https://twitter.com/IFyou_611/status/1712980279516917921,,,,,Love
663fa4148a91151dd2fa024a,Fri Oct 13 23:54:52 +0000 2023,1712980252098719744,1.537 warga Palestina - termasuk 500 anak2 dan 276 wanita - telah dibunuh dan 6.612 lainnya luka2 dalam 6 hari terakhir pengeboman Israel di Gaza. Israel telah menjatuhkan lebih banyak bom di Gaza dalam 6 hari dibandingkan dengan yg dijatuhkan As di Afghanistan dalam 1 tahun. https://t.co/Z5Z5s31yhI,0,0,0,1,in,1297159428970430464,1712980252098719744,jonggi_p,https://twitter.com/jonggi_p/status/1712980252098719751,,,,,Sad
663fa4148a91151dd2fa024b,Fri Oct 13 23:54:41 +0000 2023,1712980204363395328,"@AzzamIzzulhaq Ya Allah, berikan bangsa Palestina kesabaran dan kekuatan dan berikan mereka pertolongan",0,0,1,42,in,3159578293,1712931523534741760,fazamutaqi0210,https://twitter.com/fazamutaqi0210/status/1712980204363395424,,,,,Fear
663fa4148a91151dd2fa024c,Fri Oct 13 23:53:57 +0000 2023,1712980021391106560,"Pasukan Taliban untuk Palestina:   Jangan menangis, jangan menangis, kami akan datang ke Palestina untuk membebaskanmu! https://t.co/wXsq5jVvUy",15,28,436,1283,in,59822361,1712980021391106560,ibnu_Abdullahs,https://twitter.com/ibnu_Abdullahs/status/1712980021391106481,,,,,Fear
663fa4148a91151dd2fa024d,Fri Oct 13 23:53:53 +0000 2023,1712980005071044608,"Podcast saya ttg Palestina vs Zionis,  sejak td malam DIHAPUS oleh Youtube https://t.co/PTU5lfxmUD https://t.co/kfO0a9PjWh",1,7,1,7,in,1490536743137087488,1712742498660196608,dina_sulaeman,https://twitter.com/dina_sulaeman/status/1712980005071044656,,,,,Fear
663fa4148a91151dd2fa024e,Fri Oct 13 23:53:48 +0000 2023,1712979985177415680,Sumber bacaan lebih lanjut mengenai Okupasi oleh ICRC: https://t.co/vZoD7E6Op7  Ringkasan komentar legal oleh Mahkama Internasional (ICJ) mengenai pembatasan yang dilakukan di palestina: https://t.co/WOmjaCa4yO.,0,0,0,0,in,3492778519,1712979424638075136,nyamgiy,https://twitter.com/nyamgiy/status/1712979985177415680,,,,,Neutral
663fa4148a91151dd2fa024f,Fri Oct 13 23:53:42 +0000 2023,1712979960162550272,US dan Israel playing victim bgt lu. Sekarang kena deh lu minta warga Palestina pergi terus diserang brutal. Selalu nyalahin Hamas dan organisasi muslim. Tapi gak peduli kalau daerah di gaza makin menipis gara gara perang yang kalian mulai. Malu,0,0,0,0,in,1625792368996937728,1712979960162550272,worldtalk_,https://twitter.com/worldtalk_/status/1712979960162550176,,,,,Sad
663fa4148a91151dd2fa0250,Fri Oct 13 23:53:40 +0000 2023,1712979948896723200,"Relawan kemanusiaan ini menangis krn tak sanggup melihat tragedi yg ada dihadapannya. Ini sangat mengerikan.""  Temannya menariknya bangkit dari situ.  ""Ini adalah Palestina, bro. Ini adalah Palestina."" Ya. Org2 kuat itu adalah Palestina.   #WeStandWithPalestine https://t.co/tq0nZB90GL""",0,0,2,10,in,1505537726400978944,1712979948896723200,Luthvy_02,https://twitter.com/Luthvy_02/status/1712979948896723291,,,,,Sad
663fa4148a91151dd2fa0251,Fri Oct 13 23:53:27 +0000 2023,1712979897168338944,"@muchlis_ar Bagi rakyat Palestina konflik dgn Israel adalah perang kemerdekaan Pak, itu pendiri NKRI juga yg kasih suport, suka tdk suka pejuang kemerdekaan dianggap pahlawan, sama kayak di Indo siPitung rumornya tukang ambil istri orang, tapi krn ikut melawan Belanda tetap dianggap Pahlawan",0,1,0,0,in,1055612952,1712977759755276288,Bud_Cavalera,https://twitter.com/Bud_Cavalera/status/1712979897168339015,,,,,Love
663fa4148a91151dd2fa0252,Fri Oct 13 23:52:55 +0000 2023,1712979763747528960,@EdhunMr Semoga yang merasa Negara Mayoritas Islam mengambil dalam misi perdamaian dan kemerdekaan Palestina.  Aamiin,0,0,0,3,in,1519567770098475008,1712784015521153024,arjuna_pagat,https://twitter.com/arjuna_pagat/status/1712979763747528855,,,,,Love
663fa4148a91151dd2fa0253,Fri Oct 13 23:52:51 +0000 2023,1712979746123067648,@HukumDan Pdip yg konsisten bela palestina,0,0,0,0,in,1423597724004360192,1712734277115490816,FarmSembada,https://twitter.com/FarmSembada/status/1712979746123067657,,,,,Love
663fa4148a91151dd2fa0254,Fri Oct 13 23:51:52 +0000 2023,1712979499044749312,@ajegilelu1 @MelodiAsyik @BSbukit Hahaha. Itu pun tanah Ottoman yg sdh dibeli org Yahudi sebelum Ottoman jatuh.  Kemudian jd milik Inggris. Sama spt negara2 Arab lain adalah milik Inggris.  Bangun woiiii haha.   Cb ksh bukti Negara bernama Palestina sebelum 1979.,0,1,0,1,in,1638057787887603712,1712727332526658048,bnsphrxyzzz,https://twitter.com/bnsphrxyzzz/status/1712979499044749344,,,,,Anger
663fa4148a91151dd2fa0255,Fri Oct 13 23:51:43 +0000 2023,1712979458481869056,@OmJ_JeNggot Dukung kemerdekaan PALESTINA dari apa ..?? dari ISRAEL apa dari HAMAS ...?!! klw dari ISRAEL anda jga sma ajj tukng BOHONG ...,0,0,0,0,in,1580291944324141056,1712788031781113856,lahedom99,https://twitter.com/lahedom99/status/1712979458481869139,,,,,Anger
663fa4148a91151dd2fa0256,Fri Oct 13 23:51:36 +0000 2023,1712979431877443584,"“Kenapa warga Palestina ga kabur aja dari wilayah mereka?”  Karena, dari 2007 (16 tahun lalu) autoritas militer israel juga memblokir jalur udara, darat, dan perairan di kota Gaza, Palestina. Mereka juga memiliki KONTROL terhadap pergerakan masyarakat dalam wilayah Palestina.  +",1,1,0,0,in,3492778519,1712979424638075136,nyamgiy,https://twitter.com/nyamgiy/status/1712979431877443698,,,,,Fear
663fa4148a91151dd2fa0257,Fri Oct 13 23:51:35 +0000 2023,1712979428232630528,"Kontrol terhadap sumber makanan, air bersih, listrik dan sumber penyandang kehidupan lainya di Palestina itu sudah berada dibawah kontrol autoritas militer israel selama bertahun-tahun.  +",0,1,0,0,in,3492778519,1712979424638075136,nyamgiy,https://twitter.com/nyamgiy/status/1712979428232630470,,,,,Fear
663fa4148a91151dd2fa0258,Fri Oct 13 23:51:35 +0000 2023,1712979424638075136,"Kalo kamu masih bingung “kok bisa Israel memutus air, listrik, internet di Palestina?”  Karena situasi yg terjadi adalah OKUPASI, dimana ada suatu entitas asing bersenjata yang memiliki AUTORITAS, termasuk KONTROL terhadap suatu kehidupan di suatu wilayah.  +",0,1,0,2,in,3492778519,1712979424638075136,nyamgiy,https://twitter.com/nyamgiy/status/1712979424638075091,,,,,Fear
663fa4148a91151dd2fa0259,Fri Oct 13 23:51:08 +0000 2023,1712979311689605120,"Bangunan ini terbakar akibat serangan roket dari pejuang Palestina ke Sderot, Palestina terjajah.   Sumber: Ultra Palestine ___  Simak terus kabar Palestina terkini di channel Telegram:   🇵🇸 Halopalestina ✅️ Join Channel: https://t.co/hYngA4r3sI #FreePalestine https://t.co/fyLu5eqk7s",0,0,0,0,in,1490895533611053056,1712979311689605120,DataZakee,https://twitter.com/DataZakee/status/1712979311689605246,,,,,Fear
663fa4148a91151dd2fa025a,Fri Oct 13 23:51:03 +0000 2023,1712979290810380544,@Daniel_Moreno77 @wandystjk2 Gak cuma Gaza. Bisa bisa Palestina pun juga dihapus dari peta dunia,0,0,0,0,in,71791836,1711945722743095552,arysw,https://twitter.com/arysw/status/1712979290810380486,,,,,Fear
663fa4148a91151dd2fa025b,Fri Oct 13 23:50:48 +0000 2023,1712979229561024768,"Masya Allah.... Mujahid Fisabilillah, Profesi dan Tradisi yang dipegang Teguh sejak kecil untuk Warga Palestina dalam mempertahankan Negara nya dari para Zionis ISRA Hell...!☝✊🔥 https://t.co/JVxSkInbaa",0,0,0,1,in,1603537926482145280,1712979229561024768,IwanIwanely72,https://twitter.com/IwanIwanely72/status/1712979229561024652,,,,,Anger
663fa4148a91151dd2fa025c,Fri Oct 13 23:50:46 +0000 2023,1712979222153871616,Tim yg gamau komentar banyak tentang konflik palestina israel 🙏🏻,0,0,0,0,in,1677529582256394240,1712979222153871616,ArthurDijkstraa,https://twitter.com/ArthurDijkstraa/status/1712979222153871491,,,,,Neutral
663fa4148a91151dd2fa025d,Fri Oct 13 23:50:42 +0000 2023,1712979203900203008,"Glamping sambil menikmati keindahan gunung gede pangrango cuma 69k/orang hanya di https://t.co/wYdKIImfDM puncak Bogor Cipanas Cianjur, termasuk sarapan pagi. resv: 0838-1994-0751  #FreePalestine Gaza Palestina Hamas Israel #IgError pamali dusun pocong jam 3 daddies https://t.co/7EigG5EYX1",0,0,0,1,in,1639122892712730624,1712979203900203008,arifhidayatku,https://twitter.com/arifhidayatku/status/1712979203900203074,,,,,Joy
